timestamp,open,high,low,close,volume
2025-08-02 12:00:00,3506.78,3515.9,3449.56,3457.93,605507.389
2025-08-02 16:00:00,3457.93,3479.9,3371.47,3381.55,1398867.79
2025-08-02 20:00:00,3381.55,3440.56,3367.24,3392.68,600873.876
2025-08-03 00:00:00,3392.68,3450.0,3353.44,3441.66,627268.927
2025-08-03 04:00:00,3441.67,3458.26,3431.54,3454.47,302729.908
2025-08-03 08:00:00,3454.46,3515.0,3451.95,3483.4,547539.37
2025-08-03 12:00:00,3483.4,3503.14,3452.0,3474.62,552143.249
2025-08-03 16:00:00,3474.61,3512.99,3465.3,3495.0,333793.71
2025-08-03 20:00:00,3495.0,3520.9,3481.21,3495.49,336332.811
2025-08-04 00:00:00,3495.49,3575.54,3489.16,3555.0,667152.065
2025-08-04 04:00:00,3555.01,3564.0,3516.45,3550.99,451914.389
2025-08-04 08:00:00,3550.98,3573.16,3540.15,3553.62,433317.83
2025-08-04 12:00:00,3553.62,3664.26,3549.01,3646.59,1261476.646
2025-08-04 16:00:00,3646.59,3716.98,3646.59,3668.23,829546.1
2025-08-04 20:00:00,3668.24,3735.44,3659.5,3719.2,485599.316
2025-08-05 00:00:00,3719.19,3719.78,3647.12,3650.67,478111.752
2025-08-05 04:00:00,3650.67,3678.2,3599.55,3612.1,773384.835
2025-08-05 08:00:00,3612.1,3693.0,3606.6,3672.3,688498.46
2025-08-05 12:00:00,3672.3,3679.83,3555.07,3569.3,1478132.185
2025-08-05 16:00:00,3569.29,3611.7,3557.57,3570.35,514138.53
2025-08-05 20:00:00,3570.35,3624.0,3543.0,3610.29,373116.997
2025-08-06 00:00:00,3610.3,3612.49,3562.41,3582.19,403898.135
2025-08-06 04:00:00,3582.18,3661.73,3568.1,3638.52,676890.629
2025-08-06 08:00:00,3638.51,3644.21,3608.02,3618.59,412607.47
2025-08-06 12:00:00,3618.59,3667.97,3571.0,3662.64,915350.563
2025-08-06 16:00:00,3662.64,3697.92,3636.85,3682.02,521601.453
2025-08-06 20:00:00,3682.01,3684.63,3650.42,3680.97,206899.315
2025-08-07 00:00:00,3680.97,3716.0,3646.1,3655.12,501362.86
2025-08-07 04:00:00,3655.13,3709.52,3653.4,3700.71,431306.256
2025-08-07 08:00:00,3700.72,3844.51,3700.43,3825.78,1327192.002
2025-08-07 12:00:00,3825.77,3864.65,3801.6,3834.81,1096658.247
2025-08-07 16:00:00,3834.81,3876.54,3778.77,3865.81,733405.135
2025-08-07 20:00:00,3865.81,3926.88,3849.51,3908.47,577842.387
2025-08-08 00:00:00,3908.46,3968.96,3875.86,3938.0,898294.311
2025-08-08 04:00:00,3938.0,3938.0,3893.29,3914.8,420341.092
2025-08-08 08:00:00,3914.8,3926.5,3883.21,3916.91,396691.233
2025-08-08 12:00:00,3916.9,4013.02,3890.04,3953.29,1414182.464
2025-08-08 16:00:00,3953.3,4066.0,3948.24,4060.0,917962.532
2025-08-08 20:00:00,4059.99,4072.58,4006.26,4009.66,312304.798
2025-08-09 00:00:00,4009.66,4050.83,4006.23,4049.48,319136.214
2025-08-09 04:00:00,4049.49,4218.0,4043.2,4170.39,1362568.328
2025-08-09 08:00:00,4170.4,4248.9,4164.49,4190.7,889493.646
2025-08-09 12:00:00,4190.71,4228.35,4154.0,4209.01,744664.741
2025-08-09 16:00:00,4209.01,4273.79,4193.3,4258.81,551682.059
2025-08-09 20:00:00,4258.81,4330.0,4242.07,4262.77,770733.104
2025-08-10 00:00:00,4262.78,4334.57,4207.44,4244.4,983000.722
2025-08-10 04:00:00,4244.4,4266.95,4176.98,4186.5,681399.446
2025-08-10 08:00:00,4186.5,4233.66,4160.12,4181.49,661862.283
2025-08-10 12:00:00,4181.49,4239.0,4162.02,4217.63,555148.953
2025-08-10 16:00:00,4217.63,4259.91,4214.5,4248.87,290683.103
2025-08-10 20:00:00,4248.86,4255.0,4186.26,4250.79,478417.785
2025-08-11 00:00:00,4250.79,4343.27,4238.17,4308.99,990452.993
2025-08-11 04:00:00,4309.0,4349.83,4266.57,4274.08,670881.679
2025-08-11 08:00:00,4274.08,4285.39,4170.74,4184.76,906217.677
2025-08-11 12:00:00,4184.75,4332.99,4165.68,4329.19,1552635.087
2025-08-11 16:00:00,4329.2,4368.0,4232.59,4258.31,1035219.687
2025-08-11 20:00:00,4258.3,4258.3,4188.0,4221.91,533055.874
2025-08-12 00:00:00,4221.91,4310.87,4216.16,4284.41,487753.689
2025-08-12 04:00:00,4284.4,4320.57,4263.73,4314.0,502358.888
2025-08-12 08:00:00,4314.0,4331.86,4256.0,4289.46,561843.706
2025-08-12 12:00:00,4289.47,4479.8,4276.34,4470.3,2077562.169
2025-08-12 16:00:00,4470.31,4518.15,4438.33,4515.85,1040983.22
2025-08-12 20:00:00,4515.85,4642.41,4503.0,4589.81,1080300.009
2025-08-13 00:00:00,4589.82,4656.36,4563.02,4645.85,813407.207
2025-08-13 04:00:00,4645.84,4683.92,4608.47,4625.48,768214.778
2025-08-13 08:00:00,4625.48,4718.0,4609.06,4690.37,807065.763
2025-08-13 12:00:00,4690.37,4737.46,4616.43,4665.14,1492380.371
2025-08-13 16:00:00,4665.14,4752.26,4661.41,4739.63,872526.725
2025-08-13 20:00:00,4739.63,4785.55,4696.0,4749.93,671398.688
2025-08-14 00:00:00,4749.93,4782.74,4710.05,4776.69,567359.797
2025-08-14 04:00:00,4776.69,4794.89,4718.96,4750.8,758256.151
2025-08-14 08:00:00,4750.79,4768.59,4673.24,4721.49,800880.894
2025-08-14 12:00:00,4721.5,4739.51,4455.34,4620.01,3415588.604
2025-08-14 16:00:00,4620.01,4625.13,4480.0,4537.01,1196280.595
2025-08-14 20:00:00,4537.01,4571.6,4452.0,4545.6,610336.708
2025-08-15 00:00:00,4545.6,4649.93,4536.1,4633.44,575754.69
2025-08-15 04:00:00,4633.44,4661.93,4604.04,4640.68,499158.499
2025-08-15 08:00:00,4640.67,4665.83,4612.0,4633.26,400352.378
2025-08-15 12:00:00,4633.27,4673.0,4393.0,4429.99,1924481.961
2025-08-15 16:00:00,4430.0,4460.5,4372.35,4382.41,1247114.241
2025-08-15 20:00:00,4382.4,4489.58,4365.48,4438.05,550389.442
2025-08-16 00:00:00,4438.04,4488.2,4423.02,4431.67,429285.344
2025-08-16 04:00:00,4431.67,4462.22,4405.59,4449.51,385462.688
2025-08-16 08:00:00,4449.51,4457.2,4372.01,4386.86,579254.702
2025-08-16 12:00:00,4386.86,4427.45,4374.07,4398.8,495799.808
2025-08-16 16:00:00,4398.8,4440.98,4388.61,4417.01,254437.912
2025-08-16 20:00:00,4417.01,4436.34,4400.65,4420.28,185517.128
2025-08-17 00:00:00,4420.28,4457.42,4391.6,4450.63,360758.367
2025-08-17 04:00:00,4450.63,4488.8,4441.41,4464.88,468857.541
2025-08-17 08:00:00,4464.87,4574.99,4456.78,4549.74,708787.674
2025-08-17 12:00:00,4549.73,4563.57,4515.0,4559.21,382485.998
2025-08-17 16:00:00,4559.21,4564.57,4423.0,4457.61,744875.651
2025-08-17 20:00:00,4457.61,4532.81,4454.99,4471.49,368189.256
2025-08-18 00:00:00,4471.48,4481.44,4276.0,4318.88,1549771.323
2025-08-18 04:00:00,4318.89,4346.34,4228.0,4254.91,1145343.859
2025-08-18 08:00:00,4254.91,4317.52,4222.47,4273.01,978932.523
2025-08-18 12:00:00,4273.0,4368.0,4269.2,4344.05,1258934.152
2025-08-18 16:00:00,4344.05,4383.87,4298.0,4353.64,693793.969
2025-08-18 20:00:00,4353.6,4387.0,4303.17,4312.51,400650.056
2025-08-19 00:00:00,4312.51,4355.0,4213.03,4218.41,932850.722
2025-08-19 04:00:00,4218.4,4249.59,4191.68,4233.82,673930.548
2025-08-19 08:00:00,4233.82,4316.67,4217.27,4307.7,584144.54
2025-08-19 12:00:00,4307.71,4339.96,4169.62,4190.4,1480762.721
2025-08-19 16:00:00,4190.41,4205.62,4112.99,4141.2,1156572.774
2025-08-19 20:00:00,4141.23,4164.33,4066.1,4075.0,641138.793
2025-08-20 00:00:00,4074.99,4157.76,4060.79,4140.01,733418.169
2025-08-20 04:00:00,4140.0,4210.95,4138.6,4183.58,569507.17
2025-08-20 08:00:00,4183.58,4238.97,4148.03,4194.21,823150.581
2025-08-20 12:00:00,4194.21,4305.6,4104.41,4253.44,1895386.762
2025-08-20 16:00:00,4253.43,4363.67,4252.64,4344.19,1188613.209
2025-08-20 20:00:00,4344.18,4377.08,4318.57,4334.59,397318.409
2025-08-21 00:00:00,4334.6,4338.65,4275.41,4293.5,517098.61
2025-08-21 04:00:00,4293.48,4319.84,4268.37,4308.88,464885.793
2025-08-21 08:00:00,4308.88,4313.4,4253.81,4277.7,569844.797
2025-08-21 12:00:00,4277.71,4326.84,4223.73,4241.91,1202689.515
2025-08-21 16:00:00,4241.91,4273.45,4207.1,4222.61,607080.344
2025-08-21 20:00:00,4222.6,4259.81,4203.0,4224.5,335212.321
2025-08-22 00:00:00,4224.51,4314.31,4221.05,4277.6,540187.631
2025-08-22 04:00:00,4277.6,4344.35,4271.16,4326.0,618112.601
2025-08-22 08:00:00,4326.01,4353.0,4271.0,4272.7,566399.849
2025-08-22 12:00:00,4272.71,4667.49,4206.05,4615.35,3575631.86
2025-08-22 16:00:00,4615.35,4859.72,4615.35,4832.79,2027800.916
2025-08-22 20:00:00,4832.79,4888.0,4795.0,4831.99,738716.197
2025-08-23 00:00:00,4831.99,4832.0,4663.02,4695.5,921603.994
2025-08-23 04:00:00,4695.49,4765.89,4694.15,4713.77,537819.3
2025-08-23 08:00:00,4713.77,4745.0,4690.0,4703.99,373793.044
2025-08-23 12:00:00,4703.99,4768.8,4692.29,4749.22,503413.514
2025-08-23 16:00:00,4749.22,4760.75,4725.58,4757.0,184617.119
2025-08-23 20:00:00,4757.01,4797.95,4735.8,4777.47,216888.549
2025-08-24 00:00:00,4777.47,4817.42,4751.32,4787.76,391029.747
2025-08-24 04:00:00,4787.75,4798.8,4756.0,4758.02,232316.76
2025-08-24 08:00:00,4758.01,4785.0,4718.75,4747.01,440440.031
2025-08-24 12:00:00,4747.01,4830.0,4737.02,4797.1,581942.089
2025-08-24 16:00:00,4797.09,4958.69,4741.58,4812.33,1869858.783
2025-08-24 20:00:00,4812.32,4823.0,4708.4,4778.86,1000491.0
2025-08-25 00:00:00,4778.86,4796.54,4668.99,4726.0,713446.745
2025-08-25 04:00:00,4726.01,4737.97,4581.31,4591.36,969991.275
2025-08-25 08:00:00,4591.36,4616.72,4518.0,4598.56,1046933.398
2025-08-25 12:00:00,4598.55,4682.3,4584.2,4610.2,1112840.674
2025-08-25 16:00:00,4610.19,4643.92,4413.5,4418.25,996570.5
2025-08-25 20:00:00,4418.25,4445.1,4331.04,4374.06,1203700.07
2025-08-26 00:00:00,4374.06,4449.75,4308.8,4400.85,978087.168
2025-08-26 04:00:00,4400.85,4452.0,4391.19,4426.84,576048.75
2025-08-26 08:00:00,4426.84,4464.59,4403.36,4425.58,541335.882
2025-08-26 12:00:00,4425.58,4577.0,4403.0,4516.29,1890020.392
2025-08-26 16:00:00,4516.3,4596.0,4495.75,4594.06,785928.502
2025-08-26 20:00:00,4594.06,4631.53,4559.54,4598.04,494434.965
2025-08-27 00:00:00,4598.04,4624.68,4538.0,4600.46,582715.371
2025-08-27 04:00:00,4600.46,4643.99,4558.55,4578.74,594912.442
2025-08-27 08:00:00,4578.73,4619.12,4553.95,4606.64,506150.694
2025-08-27 12:00:00,4606.65,4662.84,4572.02,4654.8,1066836.928
2025-08-27 16:00:00,4654.79,4655.0,4531.03,4563.04,634448.246
2025-08-27 20:00:00,4563.03,4611.71,4479.0,4505.6,780332.535
2025-08-28 00:00:00,4505.6,4546.99,4466.0,4539.87,444542.217
2025-08-28 04:00:00,4539.86,4598.48,4533.0,4594.6,455785.73
2025-08-28 08:00:00,4594.6,4632.57,4578.09,4593.77,433456.318
2025-08-28 12:00:00,4593.77,4612.92,4483.2,4502.43,882597.212
2025-08-28 16:00:00,4502.44,4528.89,4432.61,4436.47,628619.98
2025-08-28 20:00:00,4436.47,4514.56,4425.86,4509.15,286113.027
2025-08-29 00:00:00,4509.16,4516.37,4432.75,4487.84,449901.217
2025-08-29 04:00:00,4487.84,4495.8,4365.0,4380.0,682305.128
2025-08-29 08:00:00,4380.0,4397.0,4318.01,4345.16,711822.4
2025-08-29 12:00:00,4345.15,4453.05,4260.51,4314.09,1692979.388
2025-08-29 16:00:00,4314.09,4365.99,4292.67,4338.99,568373.155
2025-08-29 20:00:00,4339.0,4378.23,4303.78,4358.52,313027.754
2025-08-30 00:00:00,4358.52,4381.51,4255.16,4350.69,621116.012
2025-08-30 04:00:00,4350.69,4413.74,4345.33,4400.0,434687.601
2025-08-30 08:00:00,4400.0,4405.99,4376.0,4390.01,253191.485
2025-08-30 12:00:00,4390.0,4391.48,4329.19,4374.23,459012.017
2025-08-30 16:00:00,4374.23,4374.23,4333.53,4352.46,183809.393
2025-08-30 20:00:00,4352.46,4378.0,4331.35,4372.12,139394.957
2025-08-31 00:00:00,4372.12,4486.07,4370.91,4485.54,549747.997
2025-08-31 04:00:00,4485.54,4489.6,4430.3,4448.67,319404.24
2025-08-31 08:00:00,4448.67,4482.43,4438.01,4474.09,369527.978
2025-08-31 12:00:00,4474.09,4497.0,4448.24,4482.61,402933.491
2025-08-31 16:00:00,4482.6,4488.88,4451.38,4453.01,256631.251
2025-08-31 20:00:00,4453.01,4475.19,4376.0,4389.71,378792.953
2025-09-01 00:00:00,4389.71,4430.0,4358.19,4401.39,612453.758
2025-09-01 04:00:00,4401.38,4463.12,4356.29,4460.7,594447.473
2025-09-01 08:00:00,4460.71,4489.85,4381.0,4391.7,694222.925
2025-09-01 12:00:00,4391.69,4422.0,4343.0,4359.71,530573.543
2025-09-01 16:00:00,4359.74,4370.38,4307.24,4365.99,474975.775
2025-09-01 20:00:00,4365.99,4366.5,4208.13,4312.2,730164.978
2025-09-02 00:00:00,4312.19,4393.0,4288.48,4364.62,564840.51
2025-09-02 04:00:00,4364.62,4415.6,4358.61,4375.73,429710.241
2025-09-02 08:00:00,4375.73,4407.58,4338.01,4346.23,400254.31
2025-09-02 12:00:00,4346.22,4396.0,4270.0,4293.21,1527906.898
2025-09-02 16:00:00,4293.2,4330.8,4255.4,4272.49,659300.649
2025-09-02 20:00:00,4272.49,4335.27,4264.52,4324.32,321487.494
2025-09-03 00:00:00,4324.33,4354.96,4281.0,4333.4,448833.959
2025-09-03 04:00:00,4333.4,4341.2,4286.0,4308.72,346119.5
2025-09-03 08:00:00,4308.72,4384.67,4301.11,4369.6,479225.6
2025-09-03 12:00:00,4369.6,4485.0,4340.0,4477.06,1020367.479
2025-09-03 16:00:00,4477.05,4489.41,4452.92,4473.49,336192.164
2025-09-03 20:00:00,4473.5,4482.08,4432.27,4448.3,188929.553
2025-09-04 00:00:00,4448.3,4481.56,4388.0,4396.9,495765.547
2025-09-04 04:00:00,4396.89,4414.64,4354.23,4369.67,465735.546
2025-09-04 08:00:00,4369.66,4431.6,4363.75,4405.01,448837.332
2025-09-04 12:00:00,4405.0,4427.51,4292.11,4302.57,1086646.808
2025-09-04 16:00:00,4302.57,4322.42,4262.2,4274.21,534973.892
2025-09-04 20:00:00,4274.2,4350.0,4270.53,4295.1,297587.86
2025-09-05 00:00:00,4295.07,4334.44,4288.0,4327.0,371614.617
2025-09-05 04:00:00,4327.0,4426.89,4314.61,4414.88,582674.108
2025-09-05 08:00:00,4414.88,4424.7,4371.74,4415.67,534123.303
2025-09-05 12:00:00,4415.67,4495.0,4253.33,4281.0,2333244.939
2025-09-05 16:00:00,4280.99,4329.8,4270.48,4329.05,423625.354
2025-09-05 20:00:00,4329.06,4341.75,4282.64,4305.62,301087.224
2025-09-06 00:00:00,4305.62,4326.9,4301.0,4318.2,150636.822
2025-09-06 04:00:00,4318.21,4318.41,4288.66,4310.27,190932.296
2025-09-06 08:00:00,4310.28,4313.33,4283.73,4298.29,169748.553
2025-09-06 12:00:00,4298.29,4307.74,4261.3,4268.0,327684.457
2025-09-06 16:00:00,4268.01,4303.3,4230.0,4253.92,504767.364
2025-09-06 20:00:00,4253.92,4287.0,4251.53,4271.6,132219.075
2025-09-07 00:00:00,4271.6,4302.67,4268.52,4295.51,168843.356
2025-09-07 04:00:00,4295.5,4305.73,4276.0,4293.0,184917.739
2025-09-07 08:00:00,4293.0,4313.47,4290.0,4308.45,201613.657
2025-09-07 12:00:00,4308.44,4309.98,4285.94,4297.23,204241.437
2025-09-07 16:00:00,4297.23,4299.5,4268.01,4291.75,250472.093
2025-09-07 20:00:00,4291.75,4336.0,4279.25,4304.1,227952.744
2025-09-08 00:00:00,4304.1,4329.48,4277.0,4310.0,315989.822
2025-09-08 04:00:00,4310.0,4312.0,4285.68,4290.7,221080.407
2025-09-08 08:00:00,4290.7,4336.74,4286.51,4310.47,478936.716
2025-09-08 12:00:00,4310.47,4382.36,4304.0,4370.0,811408.788
2025-09-08 16:00:00,4369.99,4371.94,4282.23,4292.0,550016.365
2025-09-08 20:00:00,4292.01,4332.85,4281.0,4305.16,247396.959
2025-09-09 00:00:00,4305.15,4314.86,4276.01,4305.5,318126.984
2025-09-09 04:00:00,4305.5,4380.0,4300.77,4360.27,567620.759
2025-09-09 08:00:00,4360.27,4365.71,4341.0,4346.65,247676.464
2025-09-09 12:00:00,4346.66,4366.57,4276.67,4284.51,972227.531
2025-09-09 16:00:00,4284.51,4299.0,4277.14,4293.88,247177.61
2025-09-09 20:00:00,4293.87,4319.94,4280.55,4309.56,205292.951
2025-09-10 00:00:00,4309.55,4326.79,4284.6,4319.96,310884.201
2025-09-10 04:00:00,4319.95,4333.0,4293.39,4328.24,280862.567
2025-09-10 08:00:00,4328.24,4332.89,4307.05,4329.97,258328.201
2025-09-10 12:00:00,4329.98,4453.74,4328.33,4403.66,1296672.116
2025-09-10 16:00:00,4403.65,4408.12,4299.0,4321.08,779108.658
2025-09-10 20:00:00,4321.07,4354.8,4319.1,4347.99,223344.395
2025-09-11 00:00:00,4347.99,4407.81,4337.35,4402.72,379134.488
2025-09-11 04:00:00,4402.73,4448.88,4393.76,4438.57,494796.704
2025-09-11 08:00:00,4438.58,4440.97,4405.0,4428.51,341417.361
2025-09-11 12:00:00,4428.51,4481.0,4346.36,4410.85,1489601.697
2025-09-11 16:00:00,4410.85,4440.81,4405.81,4422.42,320294.533
2025-09-11 20:00:00,4422.43,4467.6,4413.75,4456.5,234756.042
2025-09-12 00:00:00,4456.5,4539.99,4448.4,4504.79,712562.53
2025-09-12 04:00:00,4504.79,4562.0,4499.0,4525.64,484580.057
2025-09-12 08:00:00,4525.65,4537.33,4504.44,4520.38,325443.06
2025-09-12 12:00:00,4520.39,4571.66,4502.01,4541.0,598205.579
2025-09-12 16:00:00,4541.0,4660.0,4532.14,4656.92,788635.612
2025-09-12 20:00:00,4656.92,4756.39,4630.89,4711.81,727199.037
2025-09-13 00:00:00,4711.82,4768.0,4692.5,4755.57,431634.657
2025-09-13 04:00:00,4755.57,4756.0,4701.01,4711.61,339698.533
2025-09-13 08:00:00,4711.61,4739.96,4708.98,4720.64,242105.568
2025-09-13 12:00:00,4720.64,4730.85,4642.73,4655.33,620412.841
2025-09-13 16:00:00,4655.33,4669.17,4606.63,4639.5,462044.974
2025-09-13 20:00:00,4639.5,4674.44,4638.48,4668.0,148916.786
2025-09-14 00:00:00,4668.0,4694.97,4652.6,4664.99,223175.021
2025-09-14 04:00:00,4664.99,4683.49,4635.79,4653.01,239347.692
2025-09-14 08:00:00,4653.01,4676.5,4628.61,4637.18,210194.607
2025-09-14 12:00:00,4637.19,4646.85,4577.9,4584.07,620495.725
2025-09-14 16:00:00,4584.07,4632.48,4581.5,4618.07,251758.427
2025-09-14 20:00:00,4618.08,4638.88,4600.11,4606.11,178215.811
2025-09-15 00:00:00,4606.11,4644.42,4581.33,4636.91,308857.21
2025-09-15 04:00:00,4636.91,4671.69,4588.01,4598.6,546207.306
2025-09-15 08:00:00,4598.6,4598.6,4496.26,4529.72,947925.491
2025-09-15 12:00:00,4529.73,4541.37,4463.62,4498.9,755888.044
2025-09-15 16:00:00,4498.91,4513.18,4473.0,4492.84,324929.663
2025-09-15 20:00:00,4492.84,4529.71,4486.72,4521.69,159871.029
2025-09-16 00:00:00,4521.69,4536.43,4502.0,4519.48,215245.557
2025-09-16 04:00:00,4519.49,4533.21,4485.76,4510.55,407582.024
2025-09-16 08:00:00,4510.55,4529.52,4491.0,4499.59,249660.619
2025-09-16 12:00:00,4499.6,4510.5,4420.62,4465.0,989517.5
2025-09-16 16:00:00,4465.0,4507.85,4444.0,4488.87,442808.384
2025-09-16 20:00:00,4488.87,4523.33,4480.52,4499.0,204545.81
2025-09-17 00:00:00,4499.0,4550.0,4490.01,4495.0,374223.227
2025-09-17 04:00:00,4495.0,4552.94,4461.11,4541.69,512997.031
2025-09-17 08:00:00,4541.68,4543.0,4476.54,4489.64,381872.061
2025-09-17 12:00:00,4489.64,4511.27,4465.0,4487.5,384397.667
2025-09-17 16:00:00,4487.5,4532.27,4398.0,4515.0,1547577.262
2025-09-17 20:00:00,4514.89,4614.75,4483.74,4587.77,565235.045
2025-09-18 00:00:00,4587.77,4643.06,4576.95,4612.15,491183.801
2025-09-18 04:00:00,4612.15,4618.0,4551.0,4572.68,394233.627
2025-09-18 08:00:00,4572.69,4606.31,4567.0,4574.14,275170.967
2025-09-18 12:00:00,4574.15,4623.28,4555.25,4597.09,560109.229
2025-09-18 16:00:00,4597.08,4634.3,4578.55,4586.4,407307.655
2025-09-18 20:00:00,4586.39,4603.45,4568.22,4585.49,143211.401
2025-09-19 00:00:00,4585.5,4619.38,4541.01,4548.41,395201.61
2025-09-19 04:00:00,4548.4,4557.44,4516.57,4536.4,377189.508
2025-09-19 08:00:00,4536.41,4547.39,4506.0,4512.01,278270.072
2025-09-19 12:00:00,4512.01,4541.57,4443.0,4472.72,727984.159
2025-09-19 16:00:00,4472.73,4487.47,4431.04,4438.42,341532.609
2025-09-19 20:00:00,4438.42,4476.5,4436.0,4466.99,147681.328
2025-09-20 00:00:00,4467.0,4474.2,4452.0,4463.6,124872.316
2025-09-20 04:00:00,4463.59,4483.0,4460.8,4481.15,133895.898
2025-09-20 08:00:00,4481.15,4481.15,4454.14,4468.4,122548.881
2025-09-20 12:00:00,4468.4,4504.73,4461.75,4495.71,235100.867
2025-09-20 16:00:00,4495.7,4506.86,4466.8,4477.6,202358.441
2025-09-20 20:00:00,4477.6,4498.7,4475.56,4478.64,85153.563
2025-09-21 00:00:00,4478.63,4488.0,4455.19,4476.75,140383.612
2025-09-21 04:00:00,4476.74,4491.35,4464.46,4476.45,117509.071
2025-09-21 08:00:00,4476.45,4478.14,4442.01,4459.13,211478.303
2025-09-21 12:00:00,4459.12,4484.39,4459.0,4480.22,162114.348
2025-09-21 16:00:00,4480.21,4496.5,4462.37,4492.01,226296.852
2025-09-21 20:00:00,4492.01,4492.58,4441.0,4443.26,180652.851
2025-09-22 00:00:00,4443.26,4454.16,4259.0,4303.0,1209371.21
2025-09-22 04:00:00,4303.0,4307.95,4032.0,4190.5,1392350.319
2025-09-22 08:00:00,4190.49,4204.97,4132.19,4179.25,582563.479
2025-09-22 12:00:00,4179.24,4217.83,4156.0,4165.79,541627.311
2025-09-22 16:00:00,4165.79,4180.99,4116.79,4132.89,489583.925
2025-09-22 20:00:00,4132.89,4205.73,4131.65,4196.25,221696.815
2025-09-23 00:00:00,4196.25,4209.0,4112.71,4185.68,519660.188
